Gene stable ID,Mouse gene stable ID,Mouse gene name,"Mouse orthology confidence [0 low, 1 high]",Gene name
ENSG00000204501,ENSMUSG00000095718,Pramel40,0,PRAMEF15
ENSG00000204501,ENSMUSG00000072813,E330014E10Rik,0,PRAMEF15
ENSG00000204501,ENSMUSG00000046862,Pramel12,0,PRAMEF15
ENSG00000204501,ENSMUSG00000073724,Pramel4,0,PRAMEF15
ENSG00000204501,ENSMUSG00000096742,Gm6367,0,PRAMEF15
ENSG00000204501,ENSMUSG00000096066,Pramel46,0,PRAMEF15
ENSG00000204501,ENSMUSG00000070677,Pramel48,0,PRAMEF15
ENSG00000204501,ENSMUSG00000094474,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000078508,Pramel30,0,PRAMEF15
ENSG00000204501,ENSMUSG00000092166,Pramel45,0,PRAMEF15
ENSG00000204501,ENSMUSG00000037028,Pramel18,0,PRAMEF15
ENSG00000204501,ENSMUSG00000095503,Pramel43,0,PRAMEF15
ENSG00000204501,ENSMUSG00000070619,Pramel31,0,PRAMEF15
ENSG00000204501,ENSMUSG00000078626,Gm12790,0,PRAMEF15
ENSG00000204501,ENSMUSG00000094741,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000094383,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000095728,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000094722,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000096276,Gm2042,0,PRAMEF15
ENSG00000204501,ENSMUSG00000094303,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000096236,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000059218,Pramel26,0,PRAMEF15
ENSG00000204501,ENSMUSG00000096259,Pramel38,0,PRAMEF15
ENSG00000204501,ENSMUSG00000094855,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000046435,Pramel24,0,PRAMEF15
ENSG00000204501,ENSMUSG00000047799,Oog4,0,PRAMEF15
ENSG00000204501,ENSMUSG00000025839,Pramel7,0,PRAMEF15
ENSG00000204501,ENSMUSG00000095954,Gm3183,0,PRAMEF15
ENSG00000204501,ENSMUSG00000096550,Gm16367,0,PRAMEF15
ENSG00000204501,ENSMUSG00000094195,Pramel44,0,PRAMEF15
ENSG00000204501,ENSMUSG00000095996,Gm16513,0,PRAMEF15
ENSG00000204501,ENSMUSG00000096680,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000096044,Pramel33,0,PRAMEF15
ENSG00000204501,ENSMUSG00000095570,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000028591,Pramel13,0,PRAMEF15
ENSG00000204501,ENSMUSG00000091585,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000046262,Pramel29,0,PRAMEF15
ENSG00000204501,ENSMUSG00000073721,Pramel15,0,PRAMEF15
ENSG00000204501,ENSMUSG00000094836,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000096756,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000095505,,0,PRAMEF15
ENSG00000204501,ENSMUSG00000073497,AA792892,0,PRAMEF15
ENSG00000204501,ENSMUSG00000046133,C130073F10Rik,0,PRAMEF15
ENSG00000204501,ENSMUSG00000025838,Pramel6,0,PRAMEF15
ENSG00000204501,ENSMUSG00000035201,Pramel17,0,PRAMEF15
ENSG00000116001,ENSMUSG00000071337,Tia1,1,TIA1
ENSG00000228229,,,,
ENSG00000204481,ENSMUSG00000066031,Pramel25,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095409,Gm13043,0,PRAMEF14
ENSG00000204481,ENSMUSG00000078509,Pramel14,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094560,Pramel39,0,PRAMEF14
ENSG00000204481,ENSMUSG00000079424,Pramel47,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094791,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000070686,Pramel34,0,PRAMEF14
ENSG00000204481,ENSMUSG00000107392,Pramel35,0,PRAMEF14
ENSG00000204481,ENSMUSG00000073723,Gm13102,0,PRAMEF14
ENSG00000204481,ENSMUSG00000029451,Pramel27,0,PRAMEF14
ENSG00000204481,ENSMUSG00000078625,Gm12789,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095074,Pramel42,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096154,Gm13057,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095475,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000072822,Pramel37,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094337,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000041805,Pramel1,0,PRAMEF14
ENSG00000204481,ENSMUSG00000038330,Pramel32,0,PRAMEF14
ENSG00000204481,ENSMUSG00000074720,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000074011,Pramel41,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096728,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000066688,Pramel21,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095666,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094887,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094172,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000066027,Pramel51,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096576,Oog1,0,PRAMEF14
ENSG00000204481,ENSMUSG00000078511,Pramel16,0,PRAMEF14
ENSG00000204481,ENSMUSG00000092073,Gm6205,0,PRAMEF14
ENSG00000204481,ENSMUSG00000070616,Gm13040,0,PRAMEF14
ENSG00000204481,ENSMUSG00000036749,Pramel5,0,PRAMEF14
ENSG00000204481,ENSMUSG00000066030,Oog2,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096139,Pramel50,0,PRAMEF14
ENSG00000204481,ENSMUSG00000078513,Pramel22,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094043,Pramel49,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095763,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000050810,Oog3,0,PRAMEF14
ENSG00000204481,ENSMUSG00000070618,Pramel20,0,PRAMEF14
ENSG00000204481,ENSMUSG00000070890,Pramel19,0,PRAMEF14
ENSG00000204481,ENSMUSG00000070617,Pramel23,0,PRAMEF14
ENSG00000204481,ENSMUSG00000078512,Pramel11,0,PRAMEF14
ENSG00000204481,ENSMUSG00000079423,Gm3286,0,PRAMEF14
ENSG00000204481,ENSMUSG00000072814,Gm7982,0,PRAMEF14
ENSG00000204481,ENSMUSG00000072821,Gm6351,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096230,Pramel36,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095076,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000078510,Pramel28,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095523,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095718,Pramel40,0,PRAMEF14
ENSG00000204481,ENSMUSG00000072813,E330014E10Rik,0,PRAMEF14
ENSG00000204481,ENSMUSG00000046862,Pramel12,0,PRAMEF14
ENSG00000204481,ENSMUSG00000073724,Pramel4,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096742,Gm6367,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096066,Pramel46,0,PRAMEF14
ENSG00000204481,ENSMUSG00000070677,Pramel48,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094474,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000078508,Pramel30,0,PRAMEF14
ENSG00000204481,ENSMUSG00000092166,Pramel45,0,PRAMEF14
ENSG00000204481,ENSMUSG00000037028,Pramel18,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095503,Pramel43,0,PRAMEF14
ENSG00000204481,ENSMUSG00000070619,Pramel31,0,PRAMEF14
ENSG00000204481,ENSMUSG00000078626,Gm12790,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094741,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094383,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095728,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094722,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096276,Gm2042,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094303,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096236,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000059218,Pramel26,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096259,Pramel38,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094855,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000046435,Pramel24,0,PRAMEF14
ENSG00000204481,ENSMUSG00000047799,Oog4,0,PRAMEF14
ENSG00000204481,ENSMUSG00000025839,Pramel7,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095954,Gm3183,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096550,Gm16367,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094195,Pramel44,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095996,Gm16513,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096680,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096044,Pramel33,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095570,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000028591,Pramel13,0,PRAMEF14
ENSG00000204481,ENSMUSG00000091585,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000046262,Pramel29,0,PRAMEF14
ENSG00000204481,ENSMUSG00000073721,Pramel15,0,PRAMEF14
ENSG00000204481,ENSMUSG00000094836,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000096756,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000095505,,0,PRAMEF14
ENSG00000204481,ENSMUSG00000073497,AA792892,0,PRAMEF14
ENSG00000204481,ENSMUSG00000046133,C130073F10Rik,0,PRAMEF14
ENSG00000204481,ENSMUSG00000025838,Pramel6,0,PRAMEF14
ENSG00000204481,ENSMUSG00000035201,Pramel17,0,PRAMEF14
ENSG00000179134,ENSMUSG00000109336,Samd4b,1,SAMD4B
ENSG00000204480,ENSMUSG00000066031,Pramel25,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095409,Gm13043,0,PRAMEF19
ENSG00000204480,ENSMUSG00000078509,Pramel14,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094560,Pramel39,0,PRAMEF19
ENSG00000204480,ENSMUSG00000079424,Pramel47,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094791,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000070686,Pramel34,0,PRAMEF19
ENSG00000204480,ENSMUSG00000107392,Pramel35,0,PRAMEF19
ENSG00000204480,ENSMUSG00000073723,Gm13102,0,PRAMEF19
ENSG00000204480,ENSMUSG00000029451,Pramel27,0,PRAMEF19
ENSG00000204480,ENSMUSG00000078625,Gm12789,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095074,Pramel42,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096154,Gm13057,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095475,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000072822,Pramel37,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094337,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000041805,Pramel1,0,PRAMEF19
ENSG00000204480,ENSMUSG00000038330,Pramel32,0,PRAMEF19
ENSG00000204480,ENSMUSG00000074720,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000074011,Pramel41,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096728,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000066688,Pramel21,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095666,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094887,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094172,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000066027,Pramel51,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096576,Oog1,0,PRAMEF19
ENSG00000204480,ENSMUSG00000078511,Pramel16,0,PRAMEF19
ENSG00000204480,ENSMUSG00000092073,Gm6205,0,PRAMEF19
ENSG00000204480,ENSMUSG00000070616,Gm13040,0,PRAMEF19
ENSG00000204480,ENSMUSG00000036749,Pramel5,0,PRAMEF19
ENSG00000204480,ENSMUSG00000066030,Oog2,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096139,Pramel50,0,PRAMEF19
ENSG00000204480,ENSMUSG00000078513,Pramel22,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094043,Pramel49,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095763,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000050810,Oog3,0,PRAMEF19
ENSG00000204480,ENSMUSG00000070618,Pramel20,0,PRAMEF19
ENSG00000204480,ENSMUSG00000070890,Pramel19,0,PRAMEF19
ENSG00000204480,ENSMUSG00000070617,Pramel23,0,PRAMEF19
ENSG00000204480,ENSMUSG00000078512,Pramel11,0,PRAMEF19
ENSG00000204480,ENSMUSG00000079423,Gm3286,0,PRAMEF19
ENSG00000204480,ENSMUSG00000072814,Gm7982,0,PRAMEF19
ENSG00000204480,ENSMUSG00000072821,Gm6351,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096230,Pramel36,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095076,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000078510,Pramel28,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095523,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095718,Pramel40,0,PRAMEF19
ENSG00000204480,ENSMUSG00000072813,E330014E10Rik,0,PRAMEF19
ENSG00000204480,ENSMUSG00000046862,Pramel12,0,PRAMEF19
ENSG00000204480,ENSMUSG00000073724,Pramel4,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096742,Gm6367,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096066,Pramel46,0,PRAMEF19
ENSG00000204480,ENSMUSG00000070677,Pramel48,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094474,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000078508,Pramel30,0,PRAMEF19
ENSG00000204480,ENSMUSG00000092166,Pramel45,0,PRAMEF19
ENSG00000204480,ENSMUSG00000037028,Pramel18,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095503,Pramel43,0,PRAMEF19
ENSG00000204480,ENSMUSG00000070619,Pramel31,0,PRAMEF19
ENSG00000204480,ENSMUSG00000078626,Gm12790,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094741,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094383,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095728,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094722,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096276,Gm2042,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094303,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096236,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000059218,Pramel26,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096259,Pramel38,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094855,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000046435,Pramel24,0,PRAMEF19
ENSG00000204480,ENSMUSG00000047799,Oog4,0,PRAMEF19
ENSG00000204480,ENSMUSG00000025839,Pramel7,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095954,Gm3183,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096550,Gm16367,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094195,Pramel44,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095996,Gm16513,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096680,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096044,Pramel33,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095570,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000028591,Pramel13,0,PRAMEF19
ENSG00000204480,ENSMUSG00000091585,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000046262,Pramel29,0,PRAMEF19
ENSG00000204480,ENSMUSG00000073721,Pramel15,0,PRAMEF19
ENSG00000204480,ENSMUSG00000094836,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000096756,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000095505,,0,PRAMEF19
ENSG00000204480,ENSMUSG00000073497,AA792892,0,PRAMEF19
ENSG00000204480,ENSMUSG00000046133,C130073F10Rik,0,PRAMEF19
ENSG00000204480,ENSMUSG00000025838,Pramel6,0,PRAMEF19
ENSG00000204480,ENSMUSG00000035201,Pramel17,0,PRAMEF19
ENSG00000214978,ENSMUSG00000097886,Gsg1l2,1,GSG1L2
ENSG00000204479,ENSMUSG00000066031,Pramel25,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095409,Gm13043,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078509,Pramel14,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094560,Pramel39,0,PRAMEF17
ENSG00000204479,ENSMUSG00000079424,Pramel47,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094791,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070686,Pramel34,0,PRAMEF17
ENSG00000204479,ENSMUSG00000107392,Pramel35,0,PRAMEF17
ENSG00000204479,ENSMUSG00000073723,Gm13102,0,PRAMEF17
ENSG00000204479,ENSMUSG00000029451,Pramel27,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078625,Gm12789,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095074,Pramel42,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096154,Gm13057,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095475,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000072822,Pramel37,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094337,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000041805,Pramel1,0,PRAMEF17
ENSG00000204479,ENSMUSG00000038330,Pramel32,0,PRAMEF17
ENSG00000204479,ENSMUSG00000074720,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000074011,Pramel41,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096728,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000066688,Pramel21,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095666,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094887,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094172,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000066027,Pramel51,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096576,Oog1,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078511,Pramel16,0,PRAMEF17
ENSG00000204479,ENSMUSG00000092073,Gm6205,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070616,Gm13040,0,PRAMEF17
ENSG00000204479,ENSMUSG00000036749,Pramel5,0,PRAMEF17
ENSG00000204479,ENSMUSG00000066030,Oog2,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096139,Pramel50,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078513,Pramel22,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094043,Pramel49,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095763,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000050810,Oog3,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070618,Pramel20,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070890,Pramel19,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070617,Pramel23,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078512,Pramel11,0,PRAMEF17
ENSG00000204479,ENSMUSG00000079423,Gm3286,0,PRAMEF17
ENSG00000204479,ENSMUSG00000072814,Gm7982,0,PRAMEF17
ENSG00000204479,ENSMUSG00000072821,Gm6351,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096230,Pramel36,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095076,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078510,Pramel28,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095523,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095718,Pramel40,0,PRAMEF17
ENSG00000204479,ENSMUSG00000072813,E330014E10Rik,0,PRAMEF17
ENSG00000204479,ENSMUSG00000046862,Pramel12,0,PRAMEF17
ENSG00000204479,ENSMUSG00000073724,Pramel4,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096742,Gm6367,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096066,Pramel46,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070677,Pramel48,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094474,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078508,Pramel30,0,PRAMEF17
ENSG00000204479,ENSMUSG00000092166,Pramel45,0,PRAMEF17
ENSG00000204479,ENSMUSG00000037028,Pramel18,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095503,Pramel43,0,PRAMEF17
ENSG00000204479,ENSMUSG00000070619,Pramel31,0,PRAMEF17
ENSG00000204479,ENSMUSG00000078626,Gm12790,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094741,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094383,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095728,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094722,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096276,Gm2042,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094303,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096236,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000059218,Pramel26,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096259,Pramel38,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094855,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000046435,Pramel24,0,PRAMEF17
ENSG00000204479,ENSMUSG00000047799,Oog4,0,PRAMEF17
ENSG00000204479,ENSMUSG00000025839,Pramel7,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095954,Gm3183,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096550,Gm16367,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094195,Pramel44,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095996,Gm16513,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096680,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096044,Pramel33,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095570,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000028591,Pramel13,0,PRAMEF17
ENSG00000204479,ENSMUSG00000091585,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000046262,Pramel29,0,PRAMEF17
ENSG00000204479,ENSMUSG00000073721,Pramel15,0,PRAMEF17
ENSG00000204479,ENSMUSG00000094836,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000096756,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000095505,,0,PRAMEF17
ENSG00000204479,ENSMUSG00000073497,AA792892,0,PRAMEF17
ENSG00000204479,ENSMUSG00000046133,C130073F10Rik,0,PRAMEF17
ENSG00000204479,ENSMUSG00000025838,Pramel6,0,PRAMEF17
ENSG00000204479,ENSMUSG00000035201,Pramel17,0,PRAMEF17
ENSG00000109016,ENSMUSG00000042569,Dhrs7b,1,DHRS7B
ENSG00000204478,ENSMUSG00000066031,Pramel25,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095409,Gm13043,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078509,Pramel14,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094560,Pramel39,0,PRAMEF20
ENSG00000204478,ENSMUSG00000079424,Pramel47,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094791,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070686,Pramel34,0,PRAMEF20
ENSG00000204478,ENSMUSG00000107392,Pramel35,0,PRAMEF20
ENSG00000204478,ENSMUSG00000073723,Gm13102,0,PRAMEF20
ENSG00000204478,ENSMUSG00000029451,Pramel27,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078625,Gm12789,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095074,Pramel42,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096154,Gm13057,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095475,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000072822,Pramel37,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094337,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000041805,Pramel1,0,PRAMEF20
ENSG00000204478,ENSMUSG00000038330,Pramel32,0,PRAMEF20
ENSG00000204478,ENSMUSG00000074720,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000074011,Pramel41,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096728,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000066688,Pramel21,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095666,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094887,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094172,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000066027,Pramel51,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096576,Oog1,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078511,Pramel16,0,PRAMEF20
ENSG00000204478,ENSMUSG00000092073,Gm6205,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070616,Gm13040,0,PRAMEF20
ENSG00000204478,ENSMUSG00000036749,Pramel5,0,PRAMEF20
ENSG00000204478,ENSMUSG00000066030,Oog2,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096139,Pramel50,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078513,Pramel22,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094043,Pramel49,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095763,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000050810,Oog3,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070618,Pramel20,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070890,Pramel19,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070617,Pramel23,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078512,Pramel11,0,PRAMEF20
ENSG00000204478,ENSMUSG00000079423,Gm3286,0,PRAMEF20
ENSG00000204478,ENSMUSG00000072814,Gm7982,0,PRAMEF20
ENSG00000204478,ENSMUSG00000072821,Gm6351,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096230,Pramel36,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095076,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078510,Pramel28,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095523,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095718,Pramel40,0,PRAMEF20
ENSG00000204478,ENSMUSG00000072813,E330014E10Rik,0,PRAMEF20
ENSG00000204478,ENSMUSG00000046862,Pramel12,0,PRAMEF20
ENSG00000204478,ENSMUSG00000073724,Pramel4,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096742,Gm6367,0,PRAMEF20
ENSG00000204478,ENSMUSG00000096066,Pramel46,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070677,Pramel48,0,PRAMEF20
ENSG00000204478,ENSMUSG00000094474,,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078508,Pramel30,0,PRAMEF20
ENSG00000204478,ENSMUSG00000092166,Pramel45,0,PRAMEF20
ENSG00000204478,ENSMUSG00000037028,Pramel18,0,PRAMEF20
ENSG00000204478,ENSMUSG00000095503,Pramel43,0,PRAMEF20
ENSG00000204478,ENSMUSG00000070619,Pramel31,0,PRAMEF20
ENSG00000204478,ENSMUSG00000078626,Gm12790,0,PRAMEF20
